장기요양기관코드,기관유형코드,,,
12824500372,A03,,,
12824500374,A03,,,
12824500378,A03,,,
12824500390,A03,,,
12824500410,A03,,,
12824500412,A03,,,
12824500413,A03,,,
12824500421,A03,,,
12824500428,A03,,,
12824500434,A03,,,
12824500440,A04,,,
12824500443,A03,,,
12824500445,A03,,,
12824500447,A03,,,
12824500448,A03,,,
12824500453,A03,,,
12824500464,A03,,,
12824500468,A03,,,
12824500468,G31,,,
12824500472,A03,,,
12824500474,A03,,,
12824500483,A03,,,
12824500485,A03,,,
12824500491,A04,,,
12824500496,A03,,,
12824500507,A03,,,
12824500508,A04,,,
12824500513,A03,,,
12824500514,A04,,,
12824500515,A03,,,
12824500523,A03,,,
12824500529,A03,,,
12824500533,A04,,,
12824500534,A03,,,
12824500539,A03,,,
12824500549,A03,,,
12824500550,A03,,,
12824500558,A03,,,
12824500559,A03,,,
12824500560,A03,,,
12824500561,A03,,,
12824500562,A04,,,
12824500565,A03,,,
12824500577,A04,,,
12824500579,A03,,,
12824500581,A03,,,
12824500582,A04,,,
12826000004,A03,,,
12826000006,A03,,,
12826000008,A03,,,
12826000008,G31,,,
12826000055,A03,,,
12826000083,A03,,,
12826000145,A03,,,
12826000169,S41,,,
12826000238,A03,,,
12826000255,A03,,,
12826000262,A03,,,
12826000264,A03,,,
12826000268,A03,,,
12826000278,A03,,,
12826000298,A03,,,
12826000313,A03,,,
12826000328,A03,,,
12826000330,A03,,,
12826000355,A03,,,
12826000359,A03,,,
12826000362,A03,,,
12826000392,A03,,,
12826000432,A03,,,
12826000439,A03,,,
12826000441,A03,,,
12826000442,A03,,,
12826000463,A03,,,
12826000491,A03,,,
12826000494,A03,,,
12826000500,A03,,,
12826000501,A03,,,
12826000507,A03,,,
12826000508,A03,,,
12826000516,A04,,,
12826000517,A03,,,
12826000518,A03,,,
12826000533,A03,,,
12826000539,A03,,,
12826000545,A03,,,
12826000550,A03,,,
12826000565,A03,,,
12826000565,G31,,,
12826000565,G32,,,
12826000576,A03,,,
12826000579,A03,,,
12826000580,A03,,,
12826000585,A03,,,
12826000586,A03,,,
12826000588,A03,,,
12826000593,A03,,,
12826000595,A03,,,
12826000596,A03,,,
12826000598,A03,,,
12826000606,A03,,,
12826000608,A03,,,
12826000612,A03,,,
12826000626,A03,,,
12826000629,A03,,,
12826000632,A03,,,
12826000636,A03,,,
12826000637,A04,,,
12826000638,A04,,,
12826000639,A03,,,
12826000640,A03,,,
12826000643,A03,,,
12826000645,A03,,,
12826000646,A03,,,
12826000647,A03,,,
12826000651,A03,,,
12826000652,A03,,,
12826000653,A03,,,
12826000665,A03,,,
12826000666,A03,,,
12826000667,A03,,,
12826000668,A03,,,
12826000668,G31,,,
12826000668,G32,,,
12826000668,G33,,,
12826000669,A03,,,
12826000673,A03,,,
12826000674,A03,,,
12826000675,A03,,,
12826000677,A03,,,
12826000683,A03,,,
12826000688,A03,,,
12826000689,A04,,,
12826000690,A03,,,
12826000705,A03,,,
12826000713,A03,,,
12826000714,A03,,,
12826000715,A03,,,
12826000716,A03,,,
12826000725,A03,,,
12826000728,A03,,,
12826000729,A03,,,
12826000730,A03,,,
12826000731,A04,,,
12826000732,A03,,,
12826000734,A03,,,
12826000735,A03,,,
12826000736,A03,,,
12826000738,A03,,,
12826000746,A03,,,
12826000747,A03,,,
12826000753,A03,,,
12826000755,A03,,,
12871000003,A03,,,
12871000005,A03,,,
12871000006,A03,,,
12871000013,A03,,,
12871000025,A03,,,
12871000039,A04,,,
12871000059,A03,,,
12871000061,A03,,,
12871000062,A03,,,
12871000069,A03,,,
12871000076,A03,,,
12871000080,A03,,,
12871000088,A03,,,
12871000099,A04,,,
12871000102,A03,,,
12871000106,A04,,,
12871000111,A04,,,
12871000116,A04,,,
12871000118,A04,,,
12871000119,A03,,,
12871000124,A03,,,
12871000129,A03,,,
12871000134,A03,,,
12871000136,A03,,,
12871000143,A03,,,
12871000155,A03,,,
12871000159,A04,,,
12871000160,A03,,,
12871000164,A03,,,
12871000167,A04,,,
12871000171,A03,,,
12872000009,A03,,,
12872000012,A03,,,
12872000016,A04,,,
12872000018,A04,,,
12872000020,A04,,,
12872000022,A04,,,
12872000024,A04,,,
12911000006,A03,,,
12911000013,A03,,,
12911000022,A03,,,
12911000052,A03,,,
12911000086,A03,,,
12911000096,A04,,,
12911000254,A04,,,
12911000256,A03,,,
12911000270,A03,,,
12911000294,A03,,,
12911000343,A03,,,
12914000001,A03,,,
12914000002,A03,,,
12914000003,A03,,,
12914000009,A03,,,
12914000013,A03,,,
12914000015,A03,,,
12914000018,A03,,,
12914000134,A03,,,
12914000152,A03,,,
12914000251,A03,,,
12914000254,A03,,,
12914000270,A03,,,
12914000284,A03,,,
12914000362,A03,,,
12914000484,A03,,,
12915500004,A03,,,
12915500008,A03,,,
12915500010,A03,,,
12915500024,A03,,,
12915500042,A03,,,
12915500116,A03,,,
12915500124,A03,,,
12915500130,A03,,,
12915500142,A03,,,
12915500177,A03,,,
12915500181,A03,,,
12915500209,A04,,,
12915500272,A03,,,
12915500324,A03,,,
12915500372,A03,,,
12917000009,A03,,,
12917000023,A03,,,
12917000024,A03,,,
12917000122,A03,,,
12917000178,A03,,,
12917000179,A03,,,
12917000206,A03,,,
12917000211,A03,,,
12917000275,A04,,,
12917000294,A03,,,
12917000295,A04,,,
12917000296,A04,,,
12917000299,A04,,,
12917000325,A03,,,
12917000353,A04,,,
12917000371,A04,,,
12917000375,A03,,,
12917000400,A03,,,
12917000453,A03,,,
12917000482,A03,,,
12917000497,A03,,,
12917000499,A03,,,
12917000504,A03,,,
12917000523,A04,,,
12917000530,S41,,,
12917000631,A03,,,
12917000679,A04,,,
12917000694,A03,,,
12917000775,A03,,,
12920000003,A03,,,
12920000003,G31,,,
12920000016,A03,,,
12920000018,A03,,,
12920000019,A03,,,
12920000036,A03,,,
12920000043,A03,,,
12920000086,A03,,,
12920000094,A03,,,
12920000121,A03,,,
12920000122,A03,,,
12920000127,A03,,,
12920000140,A03,,,
12920000145,A03,,,
12920000146,A03,,,
12920000158,A03,,,
12920000159,A04,,,
12920000180,A03,,,
12920000194,A03,,,
12920000204,A03,,,
12920000257,A03,,,
12920000260,A04,,,
12920000394,A03,,,
12920000398,A03,,,
12920000428,A03,,,
12920000430,A03,,,
12920000435,A03,,,
12920000468,A03,,,
12920000472,A03,,,
12920000482,A03,,,
12920000489,A03,,,
12920000498,A03,,,
13011000004,A03,,,
13011000009,A03,,,
13011000009,G31,,,
13011000009,G32,,,
13011000009,G33,,,
13011000009,G34,,,
13011000015,A03,,,
13011000048,A03,,,
13011000120,A04,,,
13011000145,A04,,,
13011000150,A03,,,
13011000184,A03,,,
13011000195,A03,,,
13011000199,A03,,,
13011000202,A03,,,
13011000219,A03,,,
13011000263,A03,,,
13011000265,A03,,,
13011000271,A03,,,
13011000279,A03,,,
13011000283,A04,,,
13011000284,A04,,,
13011000294,A04,,,
13011000298,A03,,,
13011000299,A03,,,
13011000306,A04,,,
13011000315,A03,,,
13011000346,A04,,,
13011000358,A04,,,
13011000367,A04,,,
13011000368,A04,,,
13011000370,A03,,,
13011000376,A03,,,
13011000376,G31,,,
13011000376,G32,,,
13011000376,G33,,,
13011000376,G34,,,
13011000382,A03,,,
13011000384,S41,,,
13011000389,A03,,,
13011000390,A03,,,
13011000395,A03,,,
13011000397,A03,,,
13011000398,A03,,,
13014000003,A03,,,
13014000052,A03,,,
13014000116,A04,,,
13014000190,A03,,,
13014000207,A03,,,
13014000224,A03,,,
13014000236,A03,,,
13014000241,A03,,,
13014000241,G31,,,
13014000246,A03,,,
13014000292,A04,,,
13014000294,A03,,,
13014000414,A03,,,
13014000445,A04,,,
13014000450,A04,,,
13014000509,A03,,,
13014000522,A03,,,
13014000524,A03,,,
13014000526,A04,,,
13014000530,A03,,,
13014000534,A03,,,
13014000541,A03,,,
13014000545,A03,,,
13014000547,A03,,,
13014000559,A03,,,
13014000567,A03,,,
13014000583,A04,,,
13014000585,A04,,,
13014000588,A04,,,
13014000597,A03,,,
13014000624,A04,,,
13017000001,A03,,,
13017000004,A03,,,
13017000018,A03,,,
13017000019,A03,,,
13017000123,A03,,,
13017000163,A03,,,
13017000168,A03,,,
13017000195,A03,,,
13017000201,A04,,,
13017000206,A04,,,
13017000209,A04,,,
13017000213,A03,,,
13017000223,A04,,,
13017000235,A03,,,
13017000250,A03,,,
13017000253,A03,,,
13017000253,G31,,,
13017000263,A03,,,
13017000264,A03,,,
13017000275,A03,,,
13017000290,A03,,,
13017000291,A04,,,
13017000296,A03,,,
13017000330,A03,,,
13017000366,S41,,,
13017000380,A04,,,
13017000381,A04,,,
13017000408,A03,,,
13017000419,A04,,,
13017000448,A03,,,
13017000467,A03,,,
13017000468,A03,,,
13017000490,A04,,,
13017000491,A04,,,
13017000503,A03,,,
13017000519,A04,,,
13017000524,A03,,,
13017000537,A03,,,
13017000540,A04,,,
13017000549,A04,,,
13017000590,A03,,,
13017000598,A03,,,
13017000605,A03,,,
13020000014,A03,,,
13020000078,A03,,,
13020000088,A03,,,
13020000115,A03,,,
13020000124,A03,,,
13020000145,A03,,,
13020000322,A03,,,
13020000327,A03,,,
13020000344,A03,,,
13020000349,A04,,,
13020000350,A04,,,
13020000362,A04,,,
13020000387,A03,,,
13020000395,A03,,,
13020000399,A03,,,
13020000403,A03,,,
13020000407,A03,,,
13020000412,A04,,,
13020000427,A03,,,
13020000436,A03,,,
13020000437,A03,,,
13020000442,A03,,,
13020000451,A03,,,
13020000454,A03,,,
13020000458,A04,,,
13023000017,A03,,,
13023000058,A03,,,
13023000075,A04,,,
13023000106,A03,,,
13023000119,A03,,,
13023000125,A03,,,
13023000129,A03,,,
13023000151,A04,,,
13023000152,A03,,,
13023000184,A03,,,
13023000187,A03,,,
13023000188,A03,,,
13023000197,A04,,,
13023000207,A03,,,
13023000238,A04,,,
13023000244,A03,,,
13023000246,A03,,,
13023000247,A03,,,
13023000254,A03,,,
13023000270,A03,,,
13111000005,A03,,,
13111000007,A03,,,
13111000007,G31,,,
13111000007,G32,,,
13111000008,A03,,,
13111000008,G31,,,
13111000008,G32,,,
13111000009,A03,,,
13111000082,A03,,,
13111000143,A03,,,
13111000147,A04,,,
13111000163,A03,,,
13111000175,A03,,,
13111000178,A03,,,
13111000188,A03,,,
13111000194,A03,,,
13111000200,A03,,,
13111000203,A03,,,
13111000205,A04,,,
13111000212,A04,,,
13114000063,A03,,,
13114000147,A03,,,
13114000155,A03,,,
13114000177,A03,,,
13114000217,A03,,,
13114000234,A04,,,
13114000264,A03,,,
13114000269,A03,,,
13114000273,A03,,,
13114000278,A04,,,
13117000004,A03,,,
13117000004,G31,,,
13117000004,M31,,,
13117000032,A04,,,
13117000038,A03,,,
13120000001,A02,,,
13120000001,A03,,,
13120000014,A03,,,
13120000045,A04,,,
13120000077,A03,,,
13120000102,A04,,,
13120000113,A03,,,
13120000124,A03,,,
13120000124,G31,,,
13120000124,G32,,,
13120000124,G33,,,
13120000124,G34,,,
13120000126,A03,,,
13120000129,A04,,,
13120000138,A04,,,
13171000008,A03,,,
13171000010,A03,,,
13171000011,A03,,,
13171000012,A03,,,
13171000013,A03,,,
13171000014,A03,,,
13171000015,A03,,,
13171000018,A03,,,
13171000019,A04,,,
13171000090,A03,,,
13171000095,A03,,,
13171000106,A04,,,
13171000125,A04,,,
13171000127,A04,,,
13171000128,A04,,,
13171000134,A03,,,
13171000142,S41,,,
13171000167,A03,,,
13171000172,A03,,,
13171000175,A03,,,
13171000176,A03,,,
13171000196,A04,,,
13171000206,A03,,,
13171000227,A03,,,
13171000234,A04,,,
13171000238,A04,,,
13171000244,A03,,,
13171000252,A03,,,
13171000256,A03,,,
13171000263,A04,,,
13611000061,A03,,,
13611000067,A03,,,
13611000087,A03,,,
13611000090,A03,,,
13611000099,A03,,,
13611000103,A04,,,
13611000113,A03,,,
13611000133,A03,,,
13611000142,A04,,,
13611000143,A04,,,
13611000150,A03,,,
13611000160,A03,,,
13611000162,A03,,,
13611000166,A03,,,
13611000167,A03,,,
13611000168,A03,,,
13611000182,A03,,,
13611000182,G31,,,
13611000196,A03,,,
14111000023,A03,,,
14111000024,A03,,,
14111000032,A03,,,
14111000034,A03,,,
14111000037,A04,,,
14111000041,A03,,,
14111000091,A03,,,
14111000128,A03,,,
14111000130,A03,,,
14111000199,A03,,,
14111000229,A04,,,
14111000244,A03,,,
14111000245,A03,,,
14111000252,A03,,,
14111000306,A04,,,
14111000311,A04,,,
14111000323,A03,,,
14111000324,A03,,,
14111000336,A03,,,
14111000344,A03,,,
14111000349,A03,,,
14111000365,A04,,,
14111000368,A03,,,
14111000369,A03,,,
14111000375,A03,,,
14111000382,A03,,,
14111000386,A03,,,
14111000407,A03,,,
14111000409,A04,,,
14111000410,A03,,,
14111000425,A03,,,
14111000428,A04,,,
14111000429,A03,,,
14111000432,A03,,,
14111000434,A03,,,
14111000435,A03,,,
14111000496,A03,,,
14111000500,A03,,,
14111000528,A03,,,
14111000539,A04,,,
14111000595,A03,,,
14111000675,A03,,,
14111000690,A03,,,
14111000709,A03,,,
14111000765,A03,,,
14111000767,A03,,,
14111000771,A03,,,
14111000776,A03,,,
14111000781,A03,,,
14111000789,A03,,,
14111000790,A03,,,
14111000791,A03,,,
14111000796,A03,,,
14111000800,A03,,,
14111000812,A04,,,
14111000823,A04,,,
14111000826,A03,,,
14111000828,A03,,,
14111000830,A03,,,
14111000837,A03,,,
14111000845,A03,,,
14111000851,A03,,,
14111000860,A03,,,
14111000862,A03,,,
14111000883,A03,,,
14111000886,A03,,,
14111000887,A03,,,
14111000890,A04,,,
14111000898,A03,,,
14111000903,A03,,,
14111000914,A03,,,
14111000919,A03,,,
14111000924,A04,,,
14111000925,A03,,,
14111000930,A03,,,
14111000935,A03,,,
14111000937,A03,,,
14111000940,A03,,,
14111000941,A03,,,
14111000945,A03,,,
14111000957,A03,,,
14111000963,A03,,,
14111000966,A03,,,
14111000968,A03,,,
14111000977,A03,,,
14111000989,A03,,,
14111000993,A03,,,
14111000994,A04,,,
14111001003,A03,,,
14111001014,A03,,,
14111001021,A04,,,
14111001022,A04,,,
14111001024,A03,,,
14111001030,A03,,,
14111001042,A03,,,
14111001050,A03,,,
14111001059,A03,,,
14111001070,A04,,,
14111001075,A03,,,
14111001076,A03,,,
14111001080,A03,,,
14111001083,A03,,,
14111001086,A03,,,
14111001093,A03,,,
14111001094,A03,,,
14111001098,A03,,,
14111001101,A03,,,
14111001110,A04,,,
14111001111,A04,,,
14111001115,A03,,,
14113000007,A03,,,
14113000009,A03,,,
14113000024,A03,,,
14113000049,A03,,,
14113000049,G31,,,
14113000051,A03,,,
14113000123,A03,,,
14113000138,A04,,,
14113000139,A04,,,
14113000141,A04,,,
14113000231,A03,,,
14113000234,A03,,,
14113000234,G31,,,
14113000272,A04,,,
14113000284,A03,,,
14113000293,A03,,,
14113000329,A03,,,
14113000329,G31,,,
14113000329,G32,,,
14113000345,A03,,,
14113000374,A03,,,
14113000381,A04,,,
14113000382,A04,,,
14113000458,A03,,,
14113000481,A03,,,
14113000484,A03,,,
14113000485,A03,,,
14113000492,A03,,,
14113000493,A03,,,
14113000500,A03,,,
14113000523,A03,,,
14113000585,A03,,,
14113000633,A03,,,
14113000642,A03,,,
14113000679,A03,,,
14113000697,A03,,,
14113000703,A03,,,
14113000709,A03,,,
14113000713,A03,,,
14113000714,A03,,,
14113000714,G31,,,
14113000723,A03,,,
14113000728,A03,,,
14113000729,A03,,,
14113000795,A04,,,
14113000827,A03,,,
14113000831,A03,,,
14115000007,A04,,,
14115000013,A03,,,
14115000043,A03,,,
14115000224,A03,,,
14115000232,A03,,,
14115000284,A03,,,
14115000289,A03,,,
14115000322,A03,,,
14115000323,A03,,,
14115000324,A03,,,
14115000328,A03,,,
14115000332,A03,,,
14115000343,A03,,,
14115000343,G31,,,
14115000356,A03,,,
14115000357,A04,,,
14115000359,A04,,,
14115000372,A03,,,
14115000391,A03,,,
14115000401,A03,,,
14115000405,A03,,,
14115000422,A03,,,
14115000436,A03,,,
14115000495,A03,,,
14115000514,A03,,,
14115000520,A03,,,
14115000529,A04,,,
14115000537,A03,,,
14115000539,A03,,,
14115000548,A03,,,
14115000556,A04,,,
14115000559,A03,,,
14115000563,A03,,,
14115000566,A03,,,
14115000572,A03,,,
14115000577,A03,,,
14115000578,A03,,,
14115000586,A03,,,
14115000589,A03,,,
14115000592,A03,,,
14115000604,A03,,,
14115000609,A03,,,
14115000611,A04,,,
14115000620,A03,,,
14115000630,A03,,,
14115000633,A03,,,
14115000638,A03,,,
14115000641,A03,,,
14115000643,A04,,,
14115000648,A03,,,
14115000664,A03,,,
14115000676,A03,,,
14115000690,A03,,,
14115000694,A03,,,
14115000695,A03,,,
14115000698,A04,,,
14115000700,A03,,,
14115000708,A03,,,
14115000723,A03,,,
14115000744,A03,,,
14115000749,A03,,,
14115000771,A04,,,
14115000772,A03,,,
14115000774,A04,,,
14115000779,A03,,,
14115000786,A04,,,
14115000788,A03,,,
14115000802,A04,,,
14115000803,A04,,,
14115000816,A04,,,
14115000818,A03,,,
14115000821,A03,,,
14115000828,A03,,,
14115000829,A03,,,
14115000832,A04,,,
14115000834,A04,,,
14115000835,A03,,,
14115000837,A03,,,
14115000858,A04,,,
14115000860,A03,,,
14115000865,A03,,,
14115000870,A03,,,
14115000871,A03,,,
14115000875,A04,,,
14115000876,A03,,,
14115000877,A03,,,
14115000878,A03,,,
14115000880,A03,,,
14115000895,A03,,,
14115000896,A03,,,
14115000897,A03,,,
14115000898,A03,,,
14115000899,A03,,,
14115000924,A03,,,
14115000928,A03,,,
14115000929,A03,,,
14115000931,A04,,,
14115000934,A03,,,
14115000947,A03,,,
14115000953,A03,,,
14115000954,A03,,,
14115000961,A04,,,
14115000962,A04,,,
14115000966,A03,,,
14115000968,A03,,,
14115000968,G31,,,
14115000972,A03,,,
14115000984,A03,,,
14115000987,A04,,,
14115000991,A03,,,
14117000003,A03,,,
14117000056,A03,,,
14117000146,A03,,,
14117000159,A03,,,
14117000182,A03,,,
14117000195,A03,,,
14117000209,A03,,,
14117000211,A03,,,
14117000248,A03,,,
14117000272,A04,,,
14117000275,A03,,,
14117000293,A03,,,
14117000326,A03,,,
14117000341,A03,,,
14117000347,A03,,,
14117000349,A03,,,
14117000363,A03,,,
14117000367,A03,,,
14117000374,A03,,,
14117000398,A03,,,
14117000441,A03,,,
14117000448,A03,,,
14117000452,A03,,,
14117000484,A04,,,
14117000485,A04,,,
14117000486,A04,,,
14117000522,A04,,,
14117000525,A03,,,
14117000529,A04,,,
14117000542,A04,,,
14117000546,A04,,,
14117000547,A04,,,
14117000552,A04,,,
14117000553,A04,,,
14117000557,A04,,,
14117000561,A03,,,
14117000562,A03,,,
14117000571,A04,,,
14117000579,A03,,,
14117000583,A04,,,
14117000590,A04,,,
14117000597,A04,,,
14119000002,A03,,,
14119000021,A03,,,
14119000123,A04,,,
14119000124,A04,,,
14119000138,A03,,,
14119000138,G31,,,
14119000138,G32,,,
14119000229,A04,,,
14119000230,A04,,,
14119000253,A03,,,
14119000326,A03,,,
14119000348,A03,,,
14119000357,A03,,,
14119000359,A04,,,
14119000437,A03,,,
14119000514,A03,,,
14119000537,A04,,,
14119000551,A03,,,
14119000555,A03,,,
14119000576,A03,,,
14119000598,A03,,,
14119000623,A03,,,
14119000629,A03,,,
14119000633,A03,,,
14119000636,A03,,,
14119000660,A03,,,
14119000663,A03,,,
14119000670,A03,,,
14119000699,A03,,,
14119000700,A03,,,
14119000718,A03,,,
14119000724,A03,,,
14119000743,A03,,,
14119000745,A03,,,
14119000749,A03,,,
14119000749,G31,,,
14119000749,G32,,,
14119000754,A03,,,
14119000765,A03,,,
14119000767,A04,,,
14119000775,A03,,,
14119000775,G31,,,
14119000780,A03,,,
14119000783,A03,,,
14119000795,A04,,,
14119000805,A03,,,
14119000810,A03,,,
14119000823,A03,,,
14119000824,A03,,,
14119000831,A03,,,
14119000841,A03,,,
14119000900,A03,,,
14119000904,A03,,,
14119000911,A03,,,
14119000914,A03,,,
14119000920,A03,,,
14119000921,A03,,,
14119000928,A03,,,
14119000954,A04,,,
14119000971,A03,,,
14119000980,A03,,,
14119001002,A03,,,
14119001011,A03,,,
14119001017,A03,,,
14119001033,A04,,,
14119001043,A03,,,
14119001045,A03,,,
14119001046,A03,,,
14119001048,A03,,,
14119001067,A03,,,
14119001076,A03,,,
14119001113,A04,,,
14119001116,A03,,,
14119001123,A04,,,
14119001124,A04,,,
14119001129,A04,,,
14119001130,A04,,,
14119001142,A03,,,
14119001143,A03,,,
14119001145,A03,,,
14119001148,A03,,,
14119001149,A03,,,
14119001149,G31,,,
14119001156,A03,,,
14119001161,A03,,,
14119001168,A04,,,
14119001174,A03,,,
14119001175,A03,,,
14119001181,A03,,,
14119001183,A03,,,
14119001186,A03,,,
14119001187,A03,,,
14119001196,A03,,,
14119001203,A04,,,
14119001208,A03,,,
14119001212,A03,,,
14119001213,A03,,,
14119001229,A04,,,
14119001260,A04,,,
14119001277,A04,,,
14119001289,A03,,,
14119001309,A04,,,
14119001311,A03,,,
14119001312,A03,,,
14119001313,A03,,,
14119001320,A04,,,
14119001324,A03,,,
14119001331,A03,,,
14119001343,A04,,,
14119001344,A03,,,
14119001350,A03,,,
14119001351,A04,,,
14119001352,A04,,,
14119001356,A03,,,
14119001361,A04,,,
14119001368,A03,,,
14119001370,A03,,,
14119001379,A04,,,
14119001382,A04,,,
14119001390,A03,,,
14119001399,A04,,,
14119001400,A03,,,
14119001419,A04,,,
14119001420,A04,,,
14119001421,A04,,,
14119001422,A04,,,
14119001423,A04,,,
14119001431,A03,,,
14119001431,G31,,,
14119001431,G32,,,
14119001431,G33,,,
14119001441,A03,,,
14119001452,A03,,,
14119001452,G31,,,
14119001452,G32,,,
14119001463,A03,,,
14119001464,A04,,,
14119001465,A04,,,
14119001466,A04,,,
14119001467,A04,,,
14119001470,A04,,,
14119001477,A03,,,
14119001478,A03,,,
14119001484,A04,,,
14119001485,A03,,,
14119001491,A04,,,
14119001494,A04,,,
14119001495,A04,,,
14119001498,A04,,,
14119001506,A03,,,
14121000007,A03,,,
14121000039,A03,,,
14121000063,A03,,,
14121000085,A03,,,
14121000116,A03,,,
14121000153,A03,,,
14121000181,A03,,,
14121000182,A03,,,
14121000197,A03,,,
14121000198,A03,,,
14121000217,A03,,,
14121000251,A03,,,
14121000260,A03,,,
14121000279,A04,,,
14122000013,A03,,,
14122000014,A03,,,
14122000022,A03,,,
14122000022,G31,,,
14122000023,A03,,,
14122000024,A03,,,
14122000040,A04,,,
14122000067,A03,,,
14122000114,A03,,,
14122000151,A04,,,
14122000155,A04,,,
14122000165,A03,,,
14122000166,A03,,,
14122000166,G31,,,
14122000179,A03,,,
14122000189,A03,,,
14122000189,G31,,,
14122000189,G32,,,
14122000189,G33,,,
14122000189,G34,,,
14122000189,G35,,,
14122000197,A04,,,
14122000199,A03,,,
14122000205,A03,,,
14122000215,A03,,,
14122000215,G31,,,
14122000215,G32,,,
14122000258,A04,,,
14122000266,A04,,,
14122000267,A03,,,
14122000272,A03,,,
14122000281,A03,,,
14122000286,A03,,,
14122000322,A03,,,
14122000331,A03,,,
14122000335,A03,,,
14122000345,A03,,,
14122000354,A04,,,
14122000358,A04,,,
14122000361,A03,,,
14122000371,A03,,,
14122000394,A03,,,
14122000395,A03,,,
14122000397,A03,,,
14122000414,A03,,,
14122000419,A04,,,
14122000421,A03,,,
14122000424,A03,,,
14122000428,A03,,,
14122000429,A03,,,
14122000430,A03,,,
14122000433,A04,,,
14122000437,A04,,,
14122000439,A03,,,
14122000441,A03,,,
14122000442,A03,,,
14122000450,A03,,,
14122000456,A04,,,
14122000461,A03,,,
14122000465,A03,,,
14122000470,A03,,,
14122000471,A03,,,
14122000472,A04,,,
14122000484,A03,,,
14122000488,A03,,,
14122000494,A03,,,
14122000497,A03,,,
14122000508,A03,,,
14122000512,A03,,,
14125000004,A03,,,
14125000006,A03,,,
14125000008,A03,,,
14125000009,A03,,,
14125000036,A03,,,
